timestamp,date,hour,is_weekend,volume,isp,forecast_volume,mfrr_ratio_neg,afrr_ratio_neg,discharge_kwh,forced_kwh,smart_kwh,total_charge_kwh,soc_kwh,cost_eur,is_smart_neg_isp,strategy
2026-01-01 09:15:00,2026-01-01,9,False,-269.89,43.71,-186.83,100.0,86.2,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 09:15:00,2026-01-01,9,False,-269.89,43.71,-186.83,100.0,86.2,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 09:15:00,2026-01-01,9,False,-269.89,43.71,-186.83,100.0,86.2,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 09:30:00,2026-01-01,9,False,-312.57,32.03,-219.93,100.0,89.29,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 09:30:00,2026-01-01,9,False,-312.57,32.03,-219.93,100.0,89.29,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 09:30:00,2026-01-01,9,False,-312.57,32.03,-219.93,100.0,89.29,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 09:45:00,2026-01-01,9,False,-275.88,62.85,-213.27,100.0,90.78,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 09:45:00,2026-01-01,9,False,-275.88,62.85,-213.27,100.0,90.78,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 09:45:00,2026-01-01,9,False,-275.88,62.85,-213.27,100.0,90.78,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 10:00:00,2026-01-01,10,False,-379.06,54.73,-292.94,100.0,92.62,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 10:00:00,2026-01-01,10,False,-379.06,54.73,-292.94,100.0,92.62,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 10:00:00,2026-01-01,10,False,-379.06,54.73,-292.94,100.0,92.62,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 10:15:00,2026-01-01,10,False,-427.71,63.14,-319.05,100.0,92.17,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 10:15:00,2026-01-01,10,False,-427.71,63.14,-319.05,100.0,92.17,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 10:15:00,2026-01-01,10,False,-427.71,63.14,-319.05,100.0,92.17,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 10:30:00,2026-01-01,10,False,-320.7,76.79,-389.16,100.0,93.13,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 10:30:00,2026-01-01,10,False,-320.7,76.79,-389.16,100.0,93.13,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 10:30:00,2026-01-01,10,False,-320.7,76.79,-389.16,100.0,93.13,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 10:45:00,2026-01-01,10,False,-212.5,77.42,-243.42,100.0,92.16,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 10:45:00,2026-01-01,10,False,-212.5,77.42,-243.42,100.0,92.16,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 10:45:00,2026-01-01,10,False,-212.5,77.42,-243.42,100.0,92.16,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 11:00:00,2026-01-01,11,False,-264.82,77.43,-228.54,100.0,92.26,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 11:00:00,2026-01-01,11,False,-264.82,77.43,-228.54,100.0,92.26,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 11:00:00,2026-01-01,11,False,-264.82,77.43,-228.54,100.0,92.26,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 11:15:00,2026-01-01,11,False,-190.97,76.03,-200.45,100.0,92.36,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 11:15:00,2026-01-01,11,False,-190.97,76.03,-200.45,100.0,92.36,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 11:15:00,2026-01-01,11,False,-190.97,76.03,-200.45,100.0,92.36,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 11:30:00,2026-01-01,11,False,-152.75,75.03,-195.5,100.0,92.27,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 11:30:00,2026-01-01,11,False,-152.75,75.03,-195.5,100.0,92.27,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 11:30:00,2026-01-01,11,False,-152.75,75.03,-195.5,100.0,92.27,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 11:45:00,2026-01-01,11,False,-111.96,75.03,-119.22,100.0,92.23,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 11:45:00,2026-01-01,11,False,-111.96,75.03,-119.22,100.0,92.23,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 11:45:00,2026-01-01,11,False,-111.96,75.03,-119.22,100.0,92.23,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 12:00:00,2026-01-01,12,False,-284.2,76.73,-74.62,100.0,90.15,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 12:00:00,2026-01-01,12,False,-284.2,76.73,-74.62,100.0,90.15,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 12:00:00,2026-01-01,12,False,-284.2,76.73,-74.62,100.0,90.15,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 12:15:00,2026-01-01,12,False,-157.42,85.16,-145.69,100.0,89.92,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 12:15:00,2026-01-01,12,False,-157.42,85.16,-145.69,100.0,89.92,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 12:15:00,2026-01-01,12,False,-157.42,85.16,-145.69,100.0,89.92,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 12:30:00,2026-01-01,12,False,-155.23,96.93,-179.33,100.0,91.88,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 12:30:00,2026-01-01,12,False,-155.23,96.93,-179.33,100.0,91.88,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 12:30:00,2026-01-01,12,False,-155.23,96.93,-179.33,100.0,91.88,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 12:45:00,2026-01-01,12,False,-21.18,102.53,-110.55,100.0,90.92,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 12:45:00,2026-01-01,12,False,-21.18,102.53,-110.55,100.0,90.92,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 12:45:00,2026-01-01,12,False,-21.18,102.53,-110.55,100.0,90.92,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 13:00:00,2026-01-01,13,False,-49.19,102.53,-93.21,100.0,93.05,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 13:00:00,2026-01-01,13,False,-49.19,102.53,-93.21,100.0,93.05,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 13:00:00,2026-01-01,13,False,-49.19,102.53,-93.21,100.0,93.05,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 13:15:00,2026-01-01,13,False,-25.69,102.53,-11.84,100.0,92.68,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 13:15:00,2026-01-01,13,False,-25.69,102.53,-11.84,100.0,92.68,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
