timestamp,cost_eur,forced_kwh,smart_kwh,total_kwh,soc_kwh,isp,smart_triggered,month,strategy,date
2025-09-18 05:30:00,0.0,0.0,0.0,0.0,66.0,86.9,False,9,S1_Prudent,2025-09-18
2025-09-18 05:45:00,0.0,0.0,0.0,0.0,66.0,69.18,False,9,S1_Prudent,2025-09-18
2025-09-18 06:00:00,0.0,0.0,0.0,0.0,64.125,38.18,False,9,S1_Prudent,2025-09-18
2025-09-18 06:15:00,-0.0,0.0,0.0,0.0,62.25,-12.05,False,9,S1_Prudent,2025-09-18
2025-09-18 06:30:00,0.0,0.0,0.0,0.0,60.375,94.48,False,9,S1_Prudent,2025-09-18
2025-09-18 06:45:00,0.0,0.0,0.0,0.0,58.5,76.96,False,9,S1_Prudent,2025-09-18
2025-09-18 07:00:00,0.0,0.0,0.0,0.0,58.5,55.9,False,9,S1_Prudent,2025-09-18
2025-09-18 07:15:00,0.0,0.0,0.0,0.0,58.5,51.73,False,9,S1_Prudent,2025-09-18
2025-09-18 07:30:00,0.0,0.0,0.0,0.0,58.5,46.79,False,9,S1_Prudent,2025-09-18
2025-09-18 07:45:00,0.0,0.0,0.0,0.0,58.5,54.23,False,9,S1_Prudent,2025-09-18
2025-09-18 08:00:00,0.0,0.0,0.0,0.0,58.5,57.21,False,9,S1_Prudent,2025-09-18
2025-09-18 08:15:00,0.0,0.0,0.0,0.0,58.5,56.85,False,9,S1_Prudent,2025-09-18
2025-09-18 08:30:00,0.0,0.0,0.0,0.0,58.5,56.92,False,9,S1_Prudent,2025-09-18
2025-09-18 08:45:00,0.0,0.0,0.0,0.0,58.5,56.93,False,9,S1_Prudent,2025-09-18
2025-09-18 09:00:00,0.0,0.0,0.0,0.0,58.5,221.47,False,9,S1_Prudent,2025-09-18
2025-09-18 09:15:00,0.0,0.0,0.0,0.0,58.5,54.88,False,9,S1_Prudent,2025-09-18
2025-09-18 09:30:00,0.0,0.0,0.0,0.0,58.5,90.61,False,9,S1_Prudent,2025-09-18
2025-09-18 09:45:00,0.0,0.0,0.0,0.0,58.5,49.46,False,9,S1_Prudent,2025-09-18
2025-09-18 10:00:00,0.0,0.0,0.0,0.0,58.5,103.14,False,9,S1_Prudent,2025-09-18
2025-09-18 10:15:00,0.0,0.0,0.0,0.0,58.5,91.76,False,9,S1_Prudent,2025-09-18
2025-09-18 10:30:00,0.0,0.0,0.0,0.0,58.5,91.18,False,9,S1_Prudent,2025-09-18
2025-09-18 10:45:00,0.0,0.0,0.0,0.0,58.5,73.33,False,9,S1_Prudent,2025-09-18
2025-09-18 11:00:00,0.0,0.0,0.0,0.0,58.5,78.53,False,9,S1_Prudent,2025-09-18
2025-09-18 11:15:00,0.0,0.0,0.0,0.0,58.5,171.25,False,9,S1_Prudent,2025-09-18
2025-09-18 11:30:00,0.0,0.0,0.0,0.0,58.5,213.61,False,9,S1_Prudent,2025-09-18
2025-09-18 11:45:00,0.0,0.0,0.0,0.0,58.5,301.23,False,9,S1_Prudent,2025-09-18
2025-09-18 12:00:00,-0.0,0.0,0.0,0.0,58.5,-3.1,False,9,S1_Prudent,2025-09-18
2025-09-18 12:15:00,0.027555,0.0,2.75,2.75,61.25,10.02,True,9,S1_Prudent,2025-09-18
2025-09-18 12:30:00,0.01507,0.0,2.75,2.75,64.0,5.48,True,9,S1_Prudent,2025-09-18
2025-09-18 12:45:00,0.0,0.0,0.0,0.0,64.0,1.36,False,9,S1_Prudent,2025-09-18
2025-09-18 13:00:00,0.49222000000000005,0.0,2.0,2.0,66.0,246.11,True,9,S1_Prudent,2025-09-18
2025-09-18 13:15:00,0.0,0.0,0.0,0.0,66.0,224.72,False,9,S1_Prudent,2025-09-18
2025-09-18 13:30:00,0.0,0.0,0.0,0.0,66.0,92.16,False,9,S1_Prudent,2025-09-18
2025-09-18 13:45:00,0.0,0.0,0.0,0.0,66.0,67.1,False,9,S1_Prudent,2025-09-18
2025-09-18 14:00:00,0.0,0.0,0.0,0.0,66.0,235.61,False,9,S1_Prudent,2025-09-18
2025-09-18 14:15:00,0.0,0.0,0.0,0.0,66.0,234.28,False,9,S1_Prudent,2025-09-18
2025-09-18 14:30:00,0.0,0.0,0.0,0.0,66.0,303.13,False,9,S1_Prudent,2025-09-18
2025-09-18 14:45:00,0.0,0.0,0.0,0.0,66.0,296.03,False,9,S1_Prudent,2025-09-18
2025-09-18 15:00:00,0.0,0.0,0.0,0.0,66.0,117.1,False,9,S1_Prudent,2025-09-18
2025-09-18 15:15:00,0.0,0.0,0.0,0.0,66.0,62.31,False,9,S1_Prudent,2025-09-18
2025-09-18 15:30:00,0.0,0.0,0.0,0.0,66.0,69.25,False,9,S1_Prudent,2025-09-18
2025-09-18 15:45:00,0.0,0.0,0.0,0.0,66.0,122.91,False,9,S1_Prudent,2025-09-18
2025-09-18 16:00:00,0.0,0.0,0.0,0.0,66.0,189.12,False,9,S1_Prudent,2025-09-18
2025-09-18 16:15:00,-0.0,0.0,0.0,0.0,66.0,-1.99,False,9,S1_Prudent,2025-09-18
2025-09-18 16:30:00,-0.0,0.0,0.0,0.0,66.0,-23.64,False,9,S1_Prudent,2025-09-18
2025-09-18 16:45:00,0.0,0.0,0.0,0.0,66.0,50.9,False,9,S1_Prudent,2025-09-18
2025-09-18 17:00:00,0.0,0.0,0.0,0.0,66.0,30.69,False,9,S1_Prudent,2025-09-18
2025-09-18 17:15:00,0.0,0.0,0.0,0.0,66.0,33.46,False,9,S1_Prudent,2025-09-18
2025-09-18 17:30:00,0.0,0.0,0.0,0.0,66.0,54.91,False,9,S1_Prudent,2025-09-18
2025-09-18 17:45:00,0.0,0.0,0.0,0.0,66.0,53.41,False,9,S1_Prudent,2025-09-18
2025-09-18 18:00:00,0.0,0.0,0.0,0.0,64.125,54.03,False,9,S1_Prudent,2025-09-18
2025-09-18 18:15:00,0.0,0.0,0.0,0.0,62.25,49.38,False,9,S1_Prudent,2025-09-18
2025-09-18 18:30:00,0.0,0.0,0.0,0.0,60.375,44.47,False,9,S1_Prudent,2025-09-18
2025-09-18 18:45:00,0.0,0.0,0.0,0.0,58.5,160.33,False,9,S1_Prudent,2025-09-18
2025-09-18 19:00:00,0.0,0.0,0.0,0.0,58.5,46.63,False,9,S1_Prudent,2025-09-18
2025-09-18 19:15:00,0.0,0.0,0.0,0.0,58.5,40.29,False,9,S1_Prudent,2025-09-18
2025-09-18 19:30:00,0.0,0.0,0.0,0.0,58.5,40.98,False,9,S1_Prudent,2025-09-18
2025-09-18 19:45:00,0.0,0.0,0.0,0.0,58.5,48.23,False,9,S1_Prudent,2025-09-18
2025-09-18 20:00:00,0.0,0.0,0.0,0.0,58.5,125.5,False,9,S1_Prudent,2025-09-18
2025-09-18 20:15:00,0.0,0.0,0.0,0.0,58.5,90.21,False,9,S1_Prudent,2025-09-18
2025-09-18 20:30:00,0.0,0.0,0.0,0.0,58.5,61.53,False,9,S1_Prudent,2025-09-18
2025-09-18 20:45:00,0.0,0.0,0.0,0.0,58.5,52.8,False,9,S1_Prudent,2025-09-18
2025-09-18 21:00:00,0.0,0.0,0.0,0.0,58.5,73.17,False,9,S1_Prudent,2025-09-18
2025-09-18 21:15:00,0.048400000000000006,0.0,2.75,2.75,61.25,17.6,True,9,S1_Prudent,2025-09-18
2025-09-18 21:30:00,0.0,0.0,0.0,0.0,61.25,23.91,False,9,S1_Prudent,2025-09-18
2025-09-18 21:45:00,-0.0,0.0,0.0,0.0,61.25,-145.62,False,9,S1_Prudent,2025-09-18
2025-09-18 22:00:00,0.0,0.0,0.0,0.0,61.25,65.76,False,9,S1_Prudent,2025-09-18
2025-09-18 22:15:00,0.0,0.0,0.0,0.0,61.25,47.9,False,9,S1_Prudent,2025-09-18
2025-09-18 22:30:00,0.0,0.0,0.0,0.0,61.25,96.21,False,9,S1_Prudent,2025-09-18
2025-09-18 22:45:00,0.0,0.0,0.0,0.0,61.25,45.55,False,9,S1_Prudent,2025-09-18
2025-09-18 23:00:00,0.0,0.0,0.0,0.0,61.25,129.44,False,9,S1_Prudent,2025-09-18
2025-09-18 23:15:00,0.0,0.0,0.0,0.0,61.25,19.79,False,9,S1_Prudent,2025-09-18
2025-09-18 23:30:00,0.0,0.0,0.0,0.0,61.25,62.15,False,9,S1_Prudent,2025-09-18
2025-09-18 23:45:00,-0.0,0.0,0.0,0.0,61.25,-102.83,False,9,S1_Prudent,2025-09-18
2025-09-19 00:00:00,0.0,0.0,0.0,0.0,61.25,,False,9,S1_Prudent,2025-09-19
2025-09-19 00:15:00,0.0,0.0,0.0,0.0,61.25,,False,9,S1_Prudent,2025-09-19
2025-09-19 00:30:00,0.0,0.0,0.0,0.0,61.25,,False,9,S1_Prudent,2025-09-19
2025-09-19 00:45:00,0.0,0.0,0.0,0.0,61.25,,False,9,S1_Prudent,2025-09-19
2025-09-19 01:00:00,0.032835,0.0,2.75,2.75,64.0,11.94,True,9,S1_Prudent,2025-09-19
2025-09-19 01:15:00,-0.28996,0.0,2.0,2.0,66.0,-144.98,True,9,S1_Prudent,2025-09-19
2025-09-19 01:30:00,0.0,0.0,0.0,0.0,66.0,3.03,False,9,S1_Prudent,2025-09-19
2025-09-19 01:45:00,-0.0,0.0,0.0,0.0,66.0,-172.5,False,9,S1_Prudent,2025-09-19
2025-09-19 02:00:00,-0.0,0.0,0.0,0.0,66.0,-12.74,False,9,S1_Prudent,2025-09-19
2025-09-19 02:15:00,-0.0,0.0,0.0,0.0,66.0,-11.47,False,9,S1_Prudent,2025-09-19
2025-09-19 02:30:00,0.0,0.0,0.0,0.0,66.0,28.76,False,9,S1_Prudent,2025-09-19
2025-09-19 02:45:00,0.0,0.0,0.0,0.0,66.0,33.67,False,9,S1_Prudent,2025-09-19
2025-09-19 03:00:00,0.0,0.0,0.0,0.0,66.0,29.38,False,9,S1_Prudent,2025-09-19
2025-09-19 03:15:00,0.0,0.0,0.0,0.0,66.0,29.34,False,9,S1_Prudent,2025-09-19
2025-09-19 03:30:00,0.0,0.0,0.0,0.0,66.0,24.71,False,9,S1_Prudent,2025-09-19
2025-09-19 03:45:00,-0.0,0.0,0.0,0.0,66.0,-348.53,False,9,S1_Prudent,2025-09-19
2025-09-19 04:00:00,-0.0,0.0,0.0,0.0,66.0,-302.56,False,9,S1_Prudent,2025-09-19
2025-09-19 04:15:00,-0.0,0.0,0.0,0.0,66.0,-323.79,False,9,S1_Prudent,2025-09-19
2025-09-19 04:30:00,-0.0,0.0,0.0,0.0,66.0,-101.53,False,9,S1_Prudent,2025-09-19
2025-09-19 04:45:00,0.0,0.0,0.0,0.0,66.0,12.2,False,9,S1_Prudent,2025-09-19
2025-09-19 05:00:00,0.0,0.0,0.0,0.0,66.0,28.77,False,9,S1_Prudent,2025-09-19
2025-09-19 05:15:00,0.0,0.0,0.0,0.0,66.0,20.1,False,9,S1_Prudent,2025-09-19
2025-09-19 05:30:00,-0.0,0.0,0.0,0.0,66.0,-399.9,False,9,S1_Prudent,2025-09-19
2025-09-19 05:45:00,-0.0,0.0,0.0,0.0,66.0,-342.61,False,9,S1_Prudent,2025-09-19
2025-09-19 06:00:00,-0.0,0.0,0.0,0.0,64.125,-263.51,False,9,S1_Prudent,2025-09-19
2025-09-19 06:15:00,0.0,0.0,0.0,0.0,62.25,25.63,False,9,S1_Prudent,2025-09-19
2025-09-19 06:30:00,0.0,0.0,0.0,0.0,60.375,16.0,False,9,S1_Prudent,2025-09-19
2025-09-19 06:45:00,0.0,0.0,0.0,0.0,58.5,37.51,False,9,S1_Prudent,2025-09-19
2025-09-19 07:00:00,0.0,0.0,0.0,0.0,58.5,42.11,False,9,S1_Prudent,2025-09-19
2025-09-19 07:15:00,0.0,0.0,0.0,0.0,58.5,34.71,False,9,S1_Prudent,2025-09-19
2025-09-19 07:30:00,0.0,0.0,0.0,0.0,58.5,35.59,False,9,S1_Prudent,2025-09-19
2025-09-19 07:45:00,0.0,0.0,0.0,0.0,58.5,34.38,False,9,S1_Prudent,2025-09-19
2025-09-19 08:00:00,0.0,0.0,0.0,0.0,58.5,33.56,False,9,S1_Prudent,2025-09-19
2025-09-19 08:15:00,0.0,0.0,0.0,0.0,58.5,36.96,False,9,S1_Prudent,2025-09-19
2025-09-19 08:30:00,0.0,0.0,0.0,0.0,58.5,35.51,False,9,S1_Prudent,2025-09-19
2025-09-19 08:45:00,0.0,0.0,0.0,0.0,58.5,20.28,False,9,S1_Prudent,2025-09-19
2025-09-19 09:00:00,0.0,0.0,0.0,0.0,58.5,26.32,False,9,S1_Prudent,2025-09-19
2025-09-19 09:15:00,0.0,0.0,0.0,0.0,58.5,15.26,False,9,S1_Prudent,2025-09-19
2025-09-19 09:30:00,0.0,0.0,0.0,0.0,58.5,11.6,False,9,S1_Prudent,2025-09-19
2025-09-19 09:45:00,0.0,0.0,0.0,0.0,58.5,9.02,False,9,S1_Prudent,2025-09-19
2025-09-19 10:00:00,0.0,0.0,0.0,0.0,58.5,8.8,False,9,S1_Prudent,2025-09-19
2025-09-19 10:15:00,0.0,0.0,0.0,0.0,58.5,8.86,False,9,S1_Prudent,2025-09-19
2025-09-19 10:30:00,0.019717500000000002,0.0,2.75,2.75,61.25,7.17,True,9,S1_Prudent,2025-09-19
2025-09-19 10:45:00,0.0,0.0,0.0,0.0,61.25,6.01,False,9,S1_Prudent,2025-09-19
2025-09-19 11:00:00,0.1704725,0.0,2.75,2.75,64.0,61.99,True,9,S1_Prudent,2025-09-19
2025-09-19 11:15:00,0.0,0.0,0.0,0.0,64.0,60.07,False,9,S1_Prudent,2025-09-19
2025-09-19 11:30:00,0.0,0.0,0.0,0.0,64.0,52.0,False,9,S1_Prudent,2025-09-19
2025-09-19 11:45:00,-0.0,0.0,0.0,0.0,64.0,-0.15,False,9,S1_Prudent,2025-09-19
2025-09-19 12:00:00,0.0,0.0,0.0,0.0,64.0,1.67,False,9,S1_Prudent,2025-09-19
2025-09-19 12:15:00,-0.019559999999999998,0.0,2.0,2.0,66.0,-9.78,True,9,S1_Prudent,2025-09-19
2025-09-19 12:30:00,0.0,0.0,0.0,0.0,66.0,2.09,False,9,S1_Prudent,2025-09-19
2025-09-19 12:45:00,-0.0,0.0,0.0,0.0,66.0,-1.92,False,9,S1_Prudent,2025-09-19
2025-09-19 13:00:00,-0.0,0.0,0.0,0.0,66.0,-8.49,False,9,S1_Prudent,2025-09-19
2025-09-19 13:15:00,-0.0,0.0,0.0,0.0,66.0,-9.65,False,9,S1_Prudent,2025-09-19
2025-09-19 13:30:00,-0.0,0.0,0.0,0.0,66.0,-10.82,False,9,S1_Prudent,2025-09-19
2025-09-19 13:45:00,-0.0,0.0,0.0,0.0,66.0,-10.37,False,9,S1_Prudent,2025-09-19
2025-09-19 14:00:00,-0.0,0.0,0.0,0.0,66.0,-9.88,False,9,S1_Prudent,2025-09-19
2025-09-19 14:15:00,-0.0,0.0,0.0,0.0,66.0,-9.69,False,9,S1_Prudent,2025-09-19
2025-09-19 14:30:00,-0.0,0.0,0.0,0.0,66.0,-8.26,False,9,S1_Prudent,2025-09-19
2025-09-19 14:45:00,-0.0,0.0,0.0,0.0,66.0,-9.52,False,9,S1_Prudent,2025-09-19
2025-09-19 15:00:00,-0.0,0.0,0.0,0.0,66.0,-3.29,False,9,S1_Prudent,2025-09-19
2025-09-19 15:15:00,-0.0,0.0,0.0,0.0,66.0,-3.87,False,9,S1_Prudent,2025-09-19
2025-09-19 15:30:00,-0.0,0.0,0.0,0.0,66.0,-4.43,False,9,S1_Prudent,2025-09-19
2025-09-19 15:45:00,0.0,0.0,0.0,0.0,66.0,156.84,False,9,S1_Prudent,2025-09-19
2025-09-19 16:00:00,0.0,0.0,0.0,0.0,66.0,81.72,False,9,S1_Prudent,2025-09-19
2025-09-19 16:15:00,0.0,0.0,0.0,0.0,66.0,3.3,False,9,S1_Prudent,2025-09-19
2025-09-19 16:30:00,0.0,0.0,0.0,0.0,66.0,5.2,False,9,S1_Prudent,2025-09-19
2025-09-19 16:45:00,0.0,0.0,0.0,0.0,66.0,7.29,False,9,S1_Prudent,2025-09-19
2025-09-19 17:00:00,0.0,0.0,0.0,0.0,66.0,15.5,False,9,S1_Prudent,2025-09-19
2025-09-19 17:15:00,0.0,0.0,0.0,0.0,66.0,8.45,False,9,S1_Prudent,2025-09-19
2025-09-19 17:30:00,0.0,0.0,0.0,0.0,66.0,27.93,False,9,S1_Prudent,2025-09-19
2025-09-19 17:45:00,0.0,0.0,0.0,0.0,66.0,18.27,False,9,S1_Prudent,2025-09-19
2025-09-19 18:00:00,0.0,0.0,0.0,0.0,64.125,17.51,False,9,S1_Prudent,2025-09-19
2025-09-19 18:15:00,0.0,0.0,0.0,0.0,62.25,58.36,False,9,S1_Prudent,2025-09-19
2025-09-19 18:30:00,0.0,0.0,0.0,0.0,60.375,58.69,False,9,S1_Prudent,2025-09-19
2025-09-19 18:45:00,0.0,0.0,0.0,0.0,58.5,90.3,False,9,S1_Prudent,2025-09-19
2025-09-19 19:00:00,0.0,0.0,0.0,0.0,58.5,84.84,False,9,S1_Prudent,2025-09-19
2025-09-19 19:15:00,0.0,0.0,0.0,0.0,58.5,142.04,False,9,S1_Prudent,2025-09-19
2025-09-19 19:30:00,0.0,0.0,0.0,0.0,58.5,215.26,False,9,S1_Prudent,2025-09-19
2025-09-19 19:45:00,0.0,0.0,0.0,0.0,58.5,223.36,False,9,S1_Prudent,2025-09-19
2025-09-19 20:00:00,0.0,0.0,0.0,0.0,58.5,45.82,False,9,S1_Prudent,2025-09-19
2025-09-19 20:15:00,-0.0,0.0,0.0,0.0,58.5,-18.41,False,9,S1_Prudent,2025-09-19
2025-09-19 20:30:00,-0.0,0.0,0.0,0.0,58.5,-72.5,False,9,S1_Prudent,2025-09-19
2025-09-19 20:45:00,-0.0,0.0,0.0,0.0,58.5,-81.28,False,9,S1_Prudent,2025-09-19
2025-09-19 21:00:00,0.0,0.0,0.0,0.0,58.5,55.42,False,9,S1_Prudent,2025-09-19
2025-09-19 21:15:00,0.0,0.0,0.0,0.0,58.5,57.55,False,9,S1_Prudent,2025-09-19
2025-09-19 21:30:00,0.0,0.0,0.0,0.0,58.5,51.61,False,9,S1_Prudent,2025-09-19
2025-09-19 21:45:00,-0.0,0.0,0.0,0.0,58.5,-1.45,False,9,S1_Prudent,2025-09-19
2025-09-19 22:00:00,0.0,0.0,0.0,0.0,58.5,48.55,False,9,S1_Prudent,2025-09-19
2025-09-19 22:15:00,0.0,0.0,0.0,0.0,58.5,33.09,False,9,S1_Prudent,2025-09-19
2025-09-19 22:30:00,0.0,0.0,0.0,0.0,58.5,47.28,False,9,S1_Prudent,2025-09-19
2025-09-19 22:45:00,0.0,0.0,0.0,0.0,58.5,37.42,False,9,S1_Prudent,2025-09-19
2025-09-19 23:00:00,0.0,0.0,0.0,0.0,58.5,34.69,False,9,S1_Prudent,2025-09-19
2025-09-19 23:15:00,0.0,0.0,0.0,0.0,58.5,63.21,False,9,S1_Prudent,2025-09-19
2025-09-19 23:30:00,0.0,0.0,0.0,0.0,58.5,61.93,False,9,S1_Prudent,2025-09-19
2025-09-19 23:45:00,0.0,0.0,0.0,0.0,58.5,29.5,False,9,S1_Prudent,2025-09-19
2025-09-20 00:00:00,0.0,0.0,0.0,0.0,58.5,,False,9,S1_Prudent,2025-09-20
2025-09-20 00:15:00,0.0,0.0,0.0,0.0,58.5,,False,9,S1_Prudent,2025-09-20
2025-09-20 00:30:00,0.0,0.0,0.0,0.0,58.5,,False,9,S1_Prudent,2025-09-20
2025-09-20 00:45:00,0.0,0.0,0.0,0.0,58.5,,False,9,S1_Prudent,2025-09-20
2025-09-20 01:00:00,0.05123249999999999,0.0,2.75,2.75,61.25,18.63,True,9,S1_Prudent,2025-09-20
2025-09-20 01:15:00,0.0545325,0.0,2.75,2.75,64.0,19.83,True,9,S1_Prudent,2025-09-20
2025-09-20 01:30:00,0.0,0.0,0.0,0.0,64.0,36.09,False,9,S1_Prudent,2025-09-20
2025-09-20 01:45:00,0.0,0.0,0.0,0.0,64.0,17.2,False,9,S1_Prudent,2025-09-20
2025-09-20 02:00:00,0.0,0.0,0.0,0.0,64.0,32.59,False,9,S1_Prudent,2025-09-20
2025-09-20 02:15:00,0.0,0.0,0.0,0.0,64.0,17.0,False,9,S1_Prudent,2025-09-20
2025-09-20 02:30:00,0.0,0.0,0.0,0.0,64.0,19.53,False,9,S1_Prudent,2025-09-20
2025-09-20 02:45:00,0.0,0.0,0.0,0.0,64.0,18.16,False,9,S1_Prudent,2025-09-20
2025-09-20 03:00:00,0.0,0.0,0.0,0.0,64.0,11.23,False,9,S1_Prudent,2025-09-20
2025-09-20 03:15:00,0.0,0.0,0.0,0.0,64.0,19.56,False,9,S1_Prudent,2025-09-20
2025-09-20 03:30:00,0.0,0.0,0.0,0.0,64.0,64.99,False,9,S1_Prudent,2025-09-20
2025-09-20 03:45:00,0.0,0.0,0.0,0.0,64.0,23.76,False,9,S1_Prudent,2025-09-20
2025-09-20 04:00:00,0.0,0.0,0.0,0.0,64.0,37.34,False,9,S1_Prudent,2025-09-20
2025-09-20 04:15:00,0.0,0.0,0.0,0.0,64.0,49.17,False,9,S1_Prudent,2025-09-20
2025-09-20 04:30:00,0.0,0.0,0.0,0.0,64.0,44.71,False,9,S1_Prudent,2025-09-20
2025-09-20 04:45:00,0.0,0.0,0.0,0.0,64.0,53.57,False,9,S1_Prudent,2025-09-20
2025-09-20 05:00:00,0.0,0.0,0.0,0.0,64.0,53.19,False,9,S1_Prudent,2025-09-20
2025-09-20 05:15:00,0.0,0.0,0.0,0.0,64.0,53.96,False,9,S1_Prudent,2025-09-20
2025-09-20 05:30:00,0.0,0.0,0.0,0.0,64.0,53.95,False,9,S1_Prudent,2025-09-20
2025-09-20 05:45:00,0.0,0.0,0.0,0.0,64.0,53.05,False,9,S1_Prudent,2025-09-20
2025-09-20 06:00:00,0.0,0.0,0.0,0.0,64.0,54.8,False,9,S1_Prudent,2025-09-20
2025-09-20 06:15:00,0.0,0.0,0.0,0.0,64.0,45.96,False,9,S1_Prudent,2025-09-20
2025-09-20 06:30:00,0.0,0.0,0.0,0.0,64.0,32.51,False,9,S1_Prudent,2025-09-20
2025-09-20 06:45:00,0.0,0.0,0.0,0.0,64.0,40.84,False,9,S1_Prudent,2025-09-20
2025-09-20 07:00:00,0.0,0.0,0.0,0.0,64.0,37.25,False,9,S1_Prudent,2025-09-20
2025-09-20 07:15:00,0.0,0.0,0.0,0.0,64.0,36.09,False,9,S1_Prudent,2025-09-20
2025-09-20 07:30:00,0.0,0.0,0.0,0.0,64.0,106.35,False,9,S1_Prudent,2025-09-20
2025-09-20 07:45:00,0.0,0.0,0.0,0.0,64.0,120.29,False,9,S1_Prudent,2025-09-20
2025-09-20 08:00:00,0.0,0.0,0.0,0.0,64.0,22.94,False,9,S1_Prudent,2025-09-20
2025-09-20 08:15:00,0.0,0.0,0.0,0.0,64.0,22.58,False,9,S1_Prudent,2025-09-20
2025-09-20 08:30:00,-0.0,0.0,0.0,0.0,64.0,-2.69,False,9,S1_Prudent,2025-09-20
2025-09-20 08:45:00,0.0,0.0,0.0,0.0,64.0,14.65,False,9,S1_Prudent,2025-09-20
2025-09-20 09:00:00,-1.1803,0.0,2.0,2.0,66.0,-590.15,True,9,S1_Prudent,2025-09-20
2025-09-20 09:15:00,-0.0,0.0,0.0,0.0,66.0,-331.2,False,9,S1_Prudent,2025-09-20
2025-09-20 09:30:00,-0.0,0.0,0.0,0.0,66.0,-150.08,False,9,S1_Prudent,2025-09-20
2025-09-20 09:45:00,0.0,0.0,0.0,0.0,66.0,0.18,False,9,S1_Prudent,2025-09-20
2025-09-20 10:00:00,-0.0,0.0,0.0,0.0,65.25,-4.49,False,9,S1_Prudent,2025-09-20
2025-09-20 10:15:00,-0.0,0.0,0.0,0.0,64.5,-6.98,False,9,S1_Prudent,2025-09-20
2025-09-20 10:30:00,-0.0,0.0,0.0,0.0,63.75,-6.98,False,9,S1_Prudent,2025-09-20
2025-09-20 10:45:00,-0.0,0.0,0.0,0.0,63.0,-7.73,False,9,S1_Prudent,2025-09-20
2025-09-20 11:00:00,0.0,0.0,0.0,0.0,62.25,55.9,False,9,S1_Prudent,2025-09-20
2025-09-20 11:15:00,0.0,0.0,0.0,0.0,61.5,48.66,False,9,S1_Prudent,2025-09-20
2025-09-20 11:30:00,-0.0,0.0,0.0,0.0,60.75,-7.83,False,9,S1_Prudent,2025-09-20
2025-09-20 11:45:00,0.0,0.0,0.0,0.0,60.0,35.98,False,9,S1_Prudent,2025-09-20
2025-09-20 12:00:00,0.0,0.0,0.0,0.0,59.25,34.79,False,9,S1_Prudent,2025-09-20
2025-09-20 12:15:00,0.0,0.0,0.0,0.0,58.5,36.14,False,9,S1_Prudent,2025-09-20
2025-09-20 12:30:00,0.0,0.0,0.0,0.0,57.75,35.33,False,9,S1_Prudent,2025-09-20
2025-09-20 12:45:00,0.0,0.0,0.0,0.0,57.0,36.09,False,9,S1_Prudent,2025-09-20
2025-09-20 13:00:00,0.0,0.0,0.0,0.0,56.25,36.22,False,9,S1_Prudent,2025-09-20
2025-09-20 13:15:00,0.0,0.0,0.0,0.0,55.5,25.96,False,9,S1_Prudent,2025-09-20
2025-09-20 13:30:00,0.0,0.0,0.0,0.0,54.75,25.96,False,9,S1_Prudent,2025-09-20
2025-09-20 13:45:00,-0.0,0.0,0.0,0.0,54.0,-6.27,False,9,S1_Prudent,2025-09-20
2025-09-20 14:00:00,0.0,0.0,0.0,0.0,53.25,5.65,False,9,S1_Prudent,2025-09-20
2025-09-20 14:15:00,0.0,0.0,0.0,0.0,52.5,28.32,False,9,S1_Prudent,2025-09-20
2025-09-20 14:30:00,0.0,0.0,0.0,0.0,51.75,51.37,False,9,S1_Prudent,2025-09-20
2025-09-20 14:45:00,0.0,0.0,0.0,0.0,51.0,37.57,False,9,S1_Prudent,2025-09-20
2025-09-20 15:00:00,0.0,0.0,0.0,0.0,50.25,30.38,False,9,S1_Prudent,2025-09-20
2025-09-20 15:15:00,0.0,0.0,0.0,0.0,49.5,25.63,False,9,S1_Prudent,2025-09-20
2025-09-20 15:30:00,0.0,0.0,0.0,0.0,48.75,30.05,False,9,S1_Prudent,2025-09-20
2025-09-20 15:45:00,0.0,0.0,0.0,0.0,48.0,13.77,False,9,S1_Prudent,2025-09-20
2025-09-20 16:00:00,0.0,0.0,0.0,0.0,47.25,13.57,False,9,S1_Prudent,2025-09-20
2025-09-20 16:15:00,-0.0,0.0,0.0,0.0,46.5,-8.72,False,9,S1_Prudent,2025-09-20
2025-09-20 16:30:00,-0.0,0.0,0.0,0.0,45.75,-5.78,False,9,S1_Prudent,2025-09-20
2025-09-20 16:45:00,0.0,0.0,0.0,0.0,45.0,17.1,False,9,S1_Prudent,2025-09-20
2025-09-20 17:00:00,0.0,0.0,0.0,0.0,44.25,32.24,False,9,S1_Prudent,2025-09-20
2025-09-20 17:15:00,-0.0,0.0,0.0,0.0,43.5,-7.92,False,9,S1_Prudent,2025-09-20
2025-09-20 17:30:00,-0.0,0.0,0.0,0.0,42.75,-9.82,False,9,S1_Prudent,2025-09-20
2025-09-20 17:45:00,-0.0,0.0,0.0,0.0,42.0,-6.29,False,9,S1_Prudent,2025-09-20
2025-09-20 18:00:00,-0.0,0.0,0.0,0.0,41.25,-153.71,False,9,S1_Prudent,2025-09-20
2025-09-20 18:15:00,-0.0,0.0,0.0,0.0,40.5,-135.43,False,9,S1_Prudent,2025-09-20
2025-09-20 18:30:00,0.0,0.0,0.0,0.0,39.75,8.84,False,9,S1_Prudent,2025-09-20
2025-09-20 18:45:00,0.0,0.0,0.0,0.0,39.0,20.5,False,9,S1_Prudent,2025-09-20
